vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh14486,25287.0,25441.0,154.0,False,False
bike3039,25287.0,25982.0,695.0,False,False
veh14487,25288.0,25639.0,351.0,True,False
truck3629,25288.0,25972.0,684.0,True,False
veh14488,25289.0,25903.0,614.0,False,False
veh14489,25290.0,25684.0,394.0,False,False
veh14490,25291.0,26065.0,774.0,False,False
truck3630,25291.0,25916.0,625.0,False,False
bike3040,25291.0,25594.0,303.0,False,False
veh14491,25292.0,26274.0,982.0,False,False
veh14492,25293.0,25488.0,195.0,False,False
veh14493,25294.0,25665.0,371.0,False,False
truck3631,25294.0,26456.0,1162.0,False,False
veh14494,25295.0,25817.0,522.0,True,False
bike3041,25295.0,26166.0,871.0,False,False
veh14495,25296.0,25908.0,612.0,False,False
veh14496,25297.0,26086.0,789.0,False,False
veh14497,25298.0,25996.0,698.0,False,False
bike3042,25298.0,26926.0,1628.0,True,False
veh14498,25299.0,25619.0,320.0,False,False
veh14499,25300.0,25722.0,422.0,False,False
truck3633,25300.0,26435.0,1135.0,False,False
veh14500,25301.0,25733.0,432.0,False,False
veh14501,25302.0,25547.0,245.0,False,False
bike3043,25302.0,26006.0,704.0,True,False
veh14502,25303.0,25587.0,284.0,False,False
truck3634,25303.0,25383.0,80.0,False,False
veh14503,25304.0,26528.0,1224.0,False,True
bike3044,25305.0,26489.0,1184.0,False,False
veh14505,25306.0,26034.0,728.0,True,False
truck3635,25306.0,26186.0,880.0,True,False
veh14506,25307.0,26263.0,956.0,True,False
veh14507,25308.0,25888.0,580.0,True,False
veh14508,25309.0,26059.0,750.0,False,False
truck3636,25309.0,26461.0,1152.0,False,False
bike3045,25309.0,25875.0,566.0,False,False
moto203,25309.0,25411.0,102.0,False,False
veh14509,25310.0,25962.0,652.0,False,False
65-2-1-25320.0,25311.0,26906.0,1595.0,True,True
7-2-1007-24240.0,25311.0,26146.0,835.0,True,False
truck3637,25312.0,26529.0,1217.0,True,False
veh14512,25313.0,25855.0,542.0,True,False
bike3046,25313.0,26090.0,777.0,False,False
veh14513,25314.0,25488.0,174.0,False,False
veh14514,25315.0,26174.0,859.0,False,False
truck3638,25315.0,25756.0,441.0,False,False
veh14515,25316.0,25610.0,294.0,False,False
bike3047,25316.0,26089.0,773.0,False,False
veh14516,25317.0,25933.0,616.0,False,False
veh14517,25318.0,26078.0,760.0,False,False
truck3639,25318.0,25658.0,340.0,False,False
veh14518,25319.0,25620.0,301.0,False,False
bike3048,25320.0,26382.0,1062.0,False,False
truck3640,25321.0,26506.0,1185.0,False,True
veh14520,25322.0,25846.0,524.0,False,False
veh14521,25322.0,25951.0,629.0,False,False
veh14522,25323.0,25448.0,125.0,False,False
bike3049,25323.0,25649.0,326.0,False,False
