vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh14400,25201.0,25811.0,610.0,False,False
truck3600,25201.0,25561.0,360.0,False,False
bike3015,25201.0,25881.0,680.0,False,False
moto200,25201.0,25666.0,465.0,False,False
veh14401,25202.0,25805.0,603.0,True,False
veh14402,25203.0,25541.0,338.0,False,False
truck3601,25204.0,26006.0,802.0,True,False
veh14403,25204.0,25745.0,541.0,True,False
bike3016,25205.0,25726.0,521.0,False,False
veh14404,25205.0,25707.0,502.0,True,False
veh14405,25206.0,25695.0,489.0,False,False
veh14406,25207.0,25320.0,113.0,False,False
truck3602,25207.0,26310.0,1103.0,True,True
veh14407,25208.0,25705.0,497.0,False,False
veh14408,25209.0,25809.0,600.0,False,False
bike3017,25209.0,25945.0,736.0,False,False
veh14409,25210.0,25964.0,754.0,True,False
truck3603,25210.0,25444.0,234.0,False,False
veh14410,25211.0,25272.0,61.0,False,False
veh14411,25212.0,25849.0,637.0,True,False
bike3018,25212.0,25950.0,738.0,False,False
veh14412,25213.0,25815.0,602.0,True,False
truck3604,25213.0,25395.0,182.0,False,False
veh14413,25214.0,25418.0,204.0,False,False
veh14414,25215.0,25442.0,227.0,False,False
veh14415,25216.0,25824.0,608.0,False,False
truck3605,25216.0,26112.0,896.0,False,False
bike3019,25216.0,25807.0,591.0,False,False
veh14417,25218.0,25600.0,382.0,True,False
veh14418,25219.0,25604.0,385.0,True,False
truck3606,25219.0,26263.0,1044.0,False,False
bike3020,25219.0,26074.0,855.0,True,False
veh14419,25220.0,26139.0,919.0,False,False
veh14420,25221.0,25364.0,143.0,False,False
veh14421,25222.0,25405.0,183.0,False,False
truck3607,25222.0,25789.0,567.0,True,False
veh14422,25223.0,25486.0,263.0,False,False
bike3021,25223.0,25818.0,595.0,False,False
veh14423,25224.0,25367.0,143.0,False,False
veh14424,25225.0,25975.0,750.0,False,False
truck3608,25225.0,25615.0,390.0,False,False
veh14425,25226.0,25678.0,452.0,False,False
veh14426,25227.0,26147.0,920.0,True,False
bike3022,25227.0,25494.0,267.0,False,False
veh14427,25228.0,25548.0,320.0,False,False
truck3609,25228.0,25568.0,340.0,False,False
veh14428,25229.0,25649.0,420.0,True,False
veh14429,25230.0,26070.0,840.0,True,False
bike3023,25230.0,25868.0,638.0,False,False
veh14430,25231.0,26611.0,1380.0,False,False
truck3610,25231.0,25372.0,141.0,False,False
veh14431,25232.0,25862.0,630.0,False,False
veh14432,25233.0,25694.0,461.0,False,False
veh14433,25234.0,25849.0,615.0,False,False
truck3611,25234.0,25558.0,324.0,False,False
bike3024,25234.0,26996.0,1762.0,False,False
veh14434,25235.0,25406.0,171.0,False,False
veh14435,25236.0,25823.0,587.0,False,False
moto201,25237.0,25444.0,207.0,False,False
veh14436,25237.0,25361.0,124.0,False,False
truck3612,25237.0,25704.0,467.0,False,False
veh14437,25238.0,25725.0,487.0,True,False
veh14438,25239.0,25784.0,545.0,False,False
veh14439,25240.0,25303.0,63.0,False,False
truck3613,25240.0,25634.0,394.0,False,False
veh14440,25241.0,26216.0,975.0,False,False
bike3026,25241.0,25875.0,634.0,False,False
veh14441,25242.0,25659.0,417.0,False,False
veh14442,25243.0,25935.0,692.0,True,False
truck3614,25243.0,25836.0,593.0,False,False
veh14443,25244.0,25615.0,371.0,False,False
bike3027,25244.0,25680.0,436.0,False,False
veh14444,25245.0,25676.0,431.0,False,False
veh14445,25246.0,25893.0,647.0,True,False
truck3615,25246.0,25448.0,202.0,False,False
veh14446,25247.0,26094.0,847.0,False,False
veh14447,25248.0,25474.0,226.0,False,False
veh14448,25249.0,25581.0,332.0,False,False
veh14449,25250.0,26176.0,926.0,True,False
3-1-1003-24240.0,25251.0,26376.0,1125.0,False,False
veh14450,25251.0,25602.0,351.0,False,False
veh14451,25252.0,25843.0,591.0,False,False
bike3029,25252.0,25322.0,70.0,False,False
veh14452,25253.0,25877.0,624.0,False,False
truck3617,25254.0,25948.0,694.0,False,True
veh14453,25254.0,26354.0,1100.0,False,False
veh14454,25255.0,26537.0,1282.0,False,False
truck3618,25255.0,25422.0,167.0,True,False
bike3030,25255.0,25760.0,505.0,False,False
veh14455,25256.0,26064.0,808.0,False,False
veh14456,25257.0,26541.0,1284.0,False,False
veh14457,25258.0,26217.0,959.0,False,False
truck3619,25258.0,25579.0,321.0,False,False
veh14458,25259.0,25991.0,732.0,True,False
bike3031,25259.0,26096.0,837.0,False,False
truck3620,25261.0,25572.0,311.0,False,False
veh14461,25262.0,25817.0,555.0,True,False
bike3032,25262.0,25712.0,450.0,False,False
veh14462,25263.0,25399.0,136.0,False,False
veh14460,25264.0,25742.0,478.0,False,False
veh14463,25264.0,26044.0,780.0,True,False
truck3621,25264.0,26013.0,749.0,False,False
veh14464,25265.0,25445.0,180.0,False,False
veh14465,25266.0,25600.0,334.0,False,False
bike3033,25266.0,25711.0,445.0,False,False
veh14466,25267.0,25765.0,498.0,False,False
truck3622,25267.0,25434.0,167.0,False,False
veh14467,25268.0,25735.0,467.0,True,False
veh14468,25269.0,25899.0,630.0,False,False
veh14469,25270.0,25441.0,171.0,False,False
bike3034,25270.0,25766.0,496.0,False,False
veh14470,25271.0,25562.0,291.0,False,False
veh14471,25272.0,25648.0,376.0,False,False
veh14472,25273.0,25923.0,650.0,False,False
truck3624,25273.0,25528.0,255.0,False,False
bike3035,25273.0,25717.0,444.0,False,False
moto202,25273.0,26005.0,732.0,True,False
veh14473,25274.0,25672.0,398.0,True,False
veh14474,25275.0,25685.0,410.0,False,False
truck3625,25276.0,26030.0,754.0,False,False
veh14476,25277.0,25685.0,408.0,False,False
bike3036,25277.0,25769.0,492.0,False,False
veh14475,25278.0,25372.0,94.0,False,False
veh14477,25278.0,25999.0,721.0,False,False
veh14478,25279.0,25758.0,479.0,False,False
truck3626,25279.0,25700.0,421.0,False,False
veh14479,25280.0,25820.0,540.0,False,False
bike3037,25280.0,25968.0,688.0,False,False
veh14480,25281.0,26306.0,1025.0,True,False
veh14481,25282.0,25578.0,296.0,False,False
truck3627,25282.0,25519.0,237.0,False,False
veh14483,25284.0,25698.0,414.0,False,False
bike3038,25284.0,26025.0,741.0,False,False
veh14484,25285.0,25726.0,441.0,False,False
truck3628,25285.0,26013.0,728.0,True,False
veh14485,25286.0,25594.0,308.0,True,False
veh14486,25287.0,25458.0,171.0,False,False
bike3039,25287.0,25975.0,688.0,False,False
veh14487,25288.0,25639.0,351.0,True,False
truck3629,25288.0,25964.0,676.0,True,False
veh14488,25289.0,25901.0,612.0,False,False
veh14489,25290.0,25699.0,409.0,False,False
veh14490,25291.0,26093.0,802.0,False,False
truck3630,25291.0,25921.0,630.0,False,False
bike3040,25291.0,25580.0,289.0,False,False
veh14491,25292.0,26001.0,709.0,False,False
veh14492,25293.0,25456.0,163.0,False,False
veh14493,25294.0,25656.0,362.0,False,False
truck3631,25294.0,26418.0,1124.0,False,False
veh14494,25295.0,25816.0,521.0,True,False
bike3041,25295.0,26185.0,890.0,False,False
veh14495,25296.0,25912.0,616.0,False,False
veh14496,25297.0,25997.0,700.0,False,False
veh14497,25298.0,25998.0,700.0,False,False
bike3042,25298.0,26190.0,892.0,True,False
veh14498,25299.0,25623.0,324.0,False,False
veh14499,25300.0,25726.0,426.0,False,False
truck3633,25300.0,26281.0,981.0,False,False
veh14500,25301.0,25656.0,355.0,False,False
veh14501,25302.0,25541.0,239.0,False,False
bike3043,25302.0,25931.0,629.0,True,False
veh14502,25303.0,25574.0,271.0,False,False
truck3634,25303.0,25382.0,79.0,False,False
veh14503,25304.0,27040.0,1736.0,False,True
bike3044,25305.0,26423.0,1118.0,False,False
veh14505,25306.0,26033.0,727.0,True,False
truck3635,25306.0,26037.0,731.0,True,False
veh14506,25307.0,26032.0,725.0,True,False
veh14507,25308.0,25794.0,486.0,True,False
veh14508,25309.0,25696.0,387.0,False,False
truck3636,25309.0,26168.0,859.0,False,False
bike3045,25309.0,25966.0,657.0,False,False
moto203,25309.0,25418.0,109.0,False,False
veh14509,25310.0,26001.0,691.0,False,False
65-2-1-25320.0,25311.0,26905.0,1594.0,True,False
7-2-1007-24240.0,25311.0,26232.0,921.0,True,False
truck3637,25312.0,26550.0,1238.0,True,False
veh14512,25313.0,25857.0,544.0,True,False
bike3046,25313.0,25886.0,573.0,False,False
veh14513,25314.0,25431.0,117.0,False,False
veh14514,25315.0,26114.0,799.0,False,False
truck3638,25315.0,25753.0,438.0,False,False
veh14515,25316.0,25598.0,282.0,False,False
bike3047,25316.0,26001.0,685.0,False,False
veh14516,25317.0,26131.0,814.0,False,False
