vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh14400,25201.0,25725.0,524.0,False,False
truck3600,25201.0,25554.0,353.0,False,False
bike3015,25201.0,25924.0,723.0,False,False
moto200,25201.0,25563.0,362.0,False,False
veh14401,25202.0,25805.0,603.0,True,False
veh14402,25203.0,25515.0,312.0,False,False
truck3601,25204.0,25882.0,678.0,True,False
veh14403,25204.0,25676.0,472.0,True,False
bike3016,25205.0,25818.0,613.0,False,False
veh14404,25205.0,25775.0,570.0,True,False
veh14405,25206.0,25604.0,398.0,False,False
veh14406,25207.0,25296.0,89.0,False,False
truck3602,25207.0,26394.0,1187.0,True,True
veh14407,25208.0,25679.0,471.0,False,False
veh14408,25209.0,25975.0,766.0,False,False
bike3017,25209.0,26273.0,1064.0,False,True
veh14409,25210.0,26152.0,942.0,True,False
truck3603,25210.0,25440.0,230.0,False,False
veh14410,25211.0,25298.0,87.0,False,False
veh14411,25212.0,26033.0,821.0,True,False
bike3018,25212.0,25971.0,759.0,False,False
veh14412,25213.0,25784.0,571.0,True,False
truck3604,25213.0,25396.0,183.0,False,False
veh14413,25214.0,25422.0,208.0,False,False
veh14414,25215.0,25442.0,227.0,False,False
veh14415,25216.0,25729.0,513.0,False,False
truck3605,25216.0,26074.0,858.0,False,False
bike3019,25216.0,25795.0,579.0,False,False
veh14417,25218.0,25699.0,481.0,True,False
veh14418,25219.0,25702.0,483.0,True,False
truck3606,25219.0,26186.0,967.0,False,False
bike3020,25219.0,26074.0,855.0,True,False
veh14419,25220.0,26464.0,1244.0,False,True
veh14420,25221.0,25386.0,165.0,False,False
veh14421,25222.0,25406.0,184.0,False,False
truck3607,25222.0,25811.0,589.0,True,False
veh14422,25223.0,25484.0,261.0,False,False
bike3021,25223.0,25813.0,590.0,False,False
veh14423,25224.0,25369.0,145.0,False,False
veh14424,25225.0,25975.0,750.0,False,False
truck3608,25225.0,25623.0,398.0,False,False
veh14425,25226.0,25668.0,442.0,False,False
veh14426,25227.0,26144.0,917.0,True,False
bike3022,25227.0,25502.0,275.0,False,False
veh14427,25228.0,25547.0,319.0,False,False
truck3609,25228.0,25576.0,348.0,False,False
veh14428,25229.0,25643.0,414.0,True,False
veh14429,25230.0,26081.0,851.0,True,False
bike3023,25230.0,25810.0,580.0,False,False
veh14430,25231.0,26614.0,1383.0,False,False
truck3610,25231.0,25372.0,141.0,False,False
veh14431,25232.0,25771.0,539.0,False,False
veh14432,25233.0,25690.0,457.0,False,False
veh14433,25234.0,25744.0,510.0,False,False
truck3611,25234.0,25561.0,327.0,False,False
bike3024,25234.0,26989.0,1755.0,False,False
veh14434,25235.0,25412.0,177.0,False,False
veh14435,25236.0,25827.0,591.0,False,False
moto201,25237.0,25451.0,214.0,False,False
veh14436,25237.0,25363.0,126.0,False,False
truck3612,25237.0,25661.0,424.0,False,False
veh14437,25238.0,25726.0,488.0,True,False
veh14438,25239.0,25779.0,540.0,False,False
veh14439,25240.0,25301.0,61.0,False,False
truck3613,25240.0,25655.0,415.0,False,False
veh14440,25241.0,26198.0,957.0,False,False
bike3026,25241.0,25775.0,534.0,False,False
veh14441,25242.0,25659.0,417.0,False,False
veh14442,25243.0,25957.0,714.0,True,False
truck3614,25243.0,25835.0,592.0,False,False
veh14443,25244.0,25621.0,377.0,False,False
bike3027,25244.0,25657.0,413.0,False,False
veh14444,25245.0,25683.0,438.0,False,False
veh14445,25246.0,25905.0,659.0,True,False
truck3615,25246.0,25450.0,204.0,False,False
veh14446,25247.0,26014.0,767.0,False,False
veh14447,25248.0,25467.0,219.0,False,False
veh14448,25249.0,25572.0,323.0,False,False
veh14449,25250.0,26160.0,910.0,True,False
3-1-1003-24240.0,25251.0,26376.0,1125.0,False,False
veh14450,25251.0,25603.0,352.0,False,False
veh14451,25252.0,25760.0,508.0,False,False
bike3029,25252.0,25314.0,62.0,False,False
veh14452,25253.0,25879.0,626.0,False,False
truck3617,25254.0,25954.0,700.0,False,True
veh14453,25254.0,26209.0,955.0,False,False
veh14454,25255.0,26544.0,1289.0,False,False
truck3618,25255.0,25512.0,257.0,True,False
bike3030,25255.0,25686.0,431.0,False,False
veh14455,25256.0,25989.0,733.0,False,False
veh14456,25257.0,26537.0,1280.0,False,False
veh14457,25258.0,26265.0,1007.0,False,False
truck3619,25258.0,25580.0,322.0,False,False
veh14458,25259.0,25996.0,737.0,True,False
bike3031,25259.0,26085.0,826.0,False,False
veh14460,25261.0,25749.0,488.0,False,False
truck3620,25261.0,25575.0,314.0,False,False
veh14461,25262.0,25823.0,561.0,True,False
bike3032,25262.0,25713.0,451.0,False,False
veh14462,25263.0,25357.0,94.0,False,False
veh14463,25264.0,26558.0,1294.0,True,True
truck3621,25264.0,26002.0,738.0,False,False
veh14464,25265.0,25446.0,181.0,False,False
veh14465,25266.0,25604.0,338.0,False,False
bike3033,25266.0,25650.0,384.0,False,False
veh14466,25267.0,25773.0,506.0,False,False
truck3622,25267.0,25431.0,164.0,False,False
veh14467,25268.0,25736.0,468.0,True,False
veh14468,25269.0,25990.0,721.0,False,False
veh14469,25270.0,25525.0,255.0,False,False
bike3034,25270.0,25935.0,665.0,False,False
veh14470,25271.0,25563.0,292.0,False,False
veh14471,25272.0,25651.0,379.0,False,False
veh14472,25273.0,25920.0,647.0,False,False
truck3624,25273.0,25528.0,255.0,False,False
bike3035,25273.0,25704.0,431.0,False,False
moto202,25273.0,25982.0,709.0,True,False
veh14473,25274.0,25668.0,394.0,True,False
veh14474,25275.0,25779.0,504.0,False,False
truck3625,25276.0,26037.0,761.0,False,False
veh14476,25277.0,25685.0,408.0,False,False
bike3036,25277.0,25764.0,487.0,False,False
veh14475,25278.0,25367.0,89.0,False,False
veh14477,25278.0,25974.0,696.0,False,False
veh14478,25279.0,25751.0,472.0,False,False
truck3626,25279.0,25621.0,342.0,False,False
veh14479,25280.0,26096.0,816.0,False,False
bike3037,25280.0,25946.0,666.0,False,False
veh14480,25281.0,26321.0,1040.0,True,False
veh14481,25282.0,25581.0,299.0,False,False
truck3627,25282.0,25511.0,229.0,False,False
veh14483,25284.0,25699.0,415.0,False,False
bike3038,25284.0,26031.0,747.0,False,False
veh14484,25285.0,25610.0,325.0,False,False
truck3628,25285.0,25921.0,636.0,True,False
veh14485,25286.0,25586.0,300.0,True,False
veh14486,25287.0,25437.0,150.0,False,False
bike3039,25287.0,25814.0,527.0,False,False
veh14487,25288.0,25645.0,357.0,True,False
truck3629,25288.0,25953.0,665.0,True,False
veh14488,25289.0,25818.0,529.0,False,False
veh14489,25290.0,25699.0,409.0,False,False
veh14490,25291.0,26144.0,853.0,False,False
truck3630,25291.0,26002.0,711.0,False,False
bike3040,25291.0,25582.0,291.0,False,False
veh14491,25292.0,26375.0,1083.0,False,False
veh14492,25293.0,25448.0,155.0,False,False
veh14493,25294.0,25643.0,349.0,False,False
truck3631,25294.0,26492.0,1198.0,False,False
veh14494,25295.0,25907.0,612.0,True,False
bike3041,25295.0,26172.0,877.0,False,False
veh14495,25296.0,25814.0,518.0,False,False
veh14496,25297.0,25848.0,551.0,False,False
veh14497,25298.0,26082.0,784.0,False,False
bike3042,25298.0,26194.0,896.0,True,False
veh14498,25299.0,25706.0,407.0,False,False
veh14499,25300.0,25911.0,611.0,False,False
truck3633,25300.0,26368.0,1068.0,False,False
veh14500,25301.0,25742.0,441.0,False,False
veh14501,25302.0,25551.0,249.0,False,False
bike3043,25302.0,26055.0,753.0,True,False
veh14502,25303.0,25542.0,239.0,False,False
truck3634,25303.0,25383.0,80.0,False,False
veh14503,25304.0,26428.0,1124.0,False,True
bike3044,25305.0,26682.0,1377.0,False,False
veh14505,25306.0,26033.0,727.0,True,False
truck3635,25306.0,26011.0,705.0,True,False
veh14506,25307.0,26259.0,952.0,True,False
veh14507,25308.0,25886.0,578.0,True,False
veh14508,25309.0,25771.0,462.0,False,False
truck3636,25309.0,26171.0,862.0,False,False
bike3045,25309.0,25808.0,499.0,False,False
moto203,25309.0,25407.0,98.0,False,False
veh14509,25310.0,25841.0,531.0,False,False
65-2-1-25320.0,25311.0,26907.0,1596.0,True,True
7-2-1007-24240.0,25311.0,26146.0,835.0,True,False
truck3637,25312.0,26392.0,1080.0,True,False
veh14512,25313.0,25947.0,634.0,True,False
bike3046,25313.0,25922.0,609.0,False,False
veh14513,25314.0,25440.0,126.0,False,False
veh14514,25315.0,26161.0,846.0,False,False
truck3638,25315.0,25754.0,439.0,False,False
veh14515,25316.0,25690.0,374.0,False,False
bike3047,25316.0,26164.0,848.0,False,False
veh14516,25317.0,25972.0,655.0,False,False
veh14517,25318.0,25878.0,560.0,False,False
truck3639,25318.0,25658.0,340.0,False,False
veh14518,25319.0,25629.0,310.0,False,False
bike3048,25320.0,26377.0,1057.0,False,False
truck3640,25321.0,26162.0,841.0,False,False
veh14520,25322.0,25760.0,438.0,False,False
veh14521,25322.0,25968.0,646.0,False,False
veh14522,25323.0,25447.0,124.0,False,False
bike3049,25323.0,25641.0,318.0,False,False
veh14523,25324.0,25711.0,387.0,False,False
truck3641,25324.0,25875.0,551.0,False,False
veh14524,25325.0,28748.0,3423.0,False,False
veh14525,25326.0,25739.0,413.0,True,False
veh14526,25327.0,26394.0,1067.0,False,False
truck3642,25327.0,25692.0,365.0,True,False
bike3050,25327.0,26057.0,730.0,False,False
veh14527,25328.0,25505.0,177.0,False,False
veh14528,25329.0,25917.0,588.0,True,False
veh14529,25330.0,25829.0,499.0,False,False
truck3643,25330.0,26376.0,1046.0,False,False
bike3051,25330.0,25815.0,485.0,False,False
veh14530,25331.0,26058.0,727.0,False,False
veh14531,25332.0,26407.0,1075.0,True,False
veh14532,25333.0,25985.0,652.0,False,False
veh14533,25334.0,25589.0,255.0,False,False
veh14534,25335.0,25616.0,281.0,False,False
veh14535,25336.0,25722.0,386.0,False,False
truck3645,25336.0,25747.0,411.0,False,False
veh14536,25337.0,26128.0,791.0,False,False
veh14537,25338.0,26106.0,768.0,False,False
bike3053,25338.0,25583.0,245.0,False,False
veh14538,25339.0,26133.0,794.0,False,False
truck3646,25339.0,25654.0,315.0,False,False
veh14539,25340.0,25528.0,188.0,False,False
bike3054,25341.0,26494.0,1153.0,True,True
veh14541,25342.0,25550.0,208.0,True,False
truck3647,25342.0,25988.0,646.0,False,False
veh14542,25343.0,25951.0,608.0,False,False
veh14543,25344.0,25790.0,446.0,False,False
veh14544,25345.0,26156.0,811.0,False,False
truck3648,25345.0,26359.0,1014.0,False,False
bike3055,25345.0,26162.0,817.0,False,False
moto204,25345.0,32960.0,7615.0,False,True
veh14545,25346.0,25700.0,354.0,True,False
veh14546,25347.0,25716.0,369.0,False,False
veh14547,25348.0,26002.0,654.0,False,False
truck3649,25348.0,26055.0,707.0,True,False
bike3056,25348.0,26335.0,987.0,False,False
veh14548,25349.0,27335.0,1986.0,False,True
veh14549,25350.0,25813.0,463.0,False,False
veh14550,25351.0,25723.0,372.0,False,False
truck3650,25351.0,25406.0,55.0,False,False
veh14551,25352.0,25534.0,182.0,False,False
bike3057,25352.0,26592.0,1240.0,False,False
veh14552,25353.0,26637.0,1284.0,False,False
veh14553,25354.0,26141.0,787.0,False,False
truck3651,25354.0,26790.0,1436.0,False,False
veh14554,25355.0,26125.0,770.0,True,False
veh14555,25356.0,26323.0,967.0,True,False
bike3058,25356.0,26746.0,1390.0,False,False
veh14556,25357.0,26560.0,1203.0,False,True
truck3652,25357.0,25813.0,456.0,False,False
veh14557,25358.0,25776.0,418.0,False,False
veh14558,25359.0,25609.0,250.0,False,False
bike3059,25359.0,27865.0,2506.0,False,False
veh14559,25360.0,25456.0,96.0,False,False
truck3653,25360.0,25777.0,417.0,False,False
veh14560,25361.0,26036.0,675.0,False,False
veh14562,25363.0,25626.0,263.0,False,False
truck3654,25363.0,25969.0,606.0,False,False
bike3060,25363.0,25959.0,596.0,True,False
veh14563,25364.0,26150.0,786.0,False,False
veh14565,25366.0,26137.0,771.0,False,False
truck3655,25366.0,26182.0,816.0,False,False
bike3061,25366.0,26392.0,1026.0,True,False
veh14566,25367.0,25934.0,567.0,False,False
veh14567,25368.0,25761.0,393.0,False,False
veh14568,25369.0,26155.0,786.0,False,False
veh14569,25370.0,25970.0,600.0,False,False
bike3062,25370.0,27363.0,1993.0,False,False
62-822-1-25080.0,25371.0,28467.0,3096.0,False,True
4-11-1004-24000.0,25371.0,26164.0,793.0,False,False
6-202-1-25140.0,25371.0,26420.0,1049.0,False,False
veh14570,25371.0,25950.0,579.0,False,False
truck3657,25372.0,26044.0,672.0,False,False
veh14572,25373.0,25681.0,308.0,False,False
bike3063,25373.0,25790.0,417.0,False,False
veh14573,25374.0,25732.0,358.0,False,False
veh14575,25376.0,26091.0,715.0,True,False
veh14576,25377.0,25797.0,420.0,False,False
bike3064,25377.0,27014.0,1637.0,False,False
veh14577,25378.0,25883.0,505.0,False,False
truck3659,25378.0,25565.0,187.0,False,False
veh14578,25379.0,25595.0,216.0,True,False
veh14579,25380.0,25570.0,190.0,False,False
veh14580,25381.0,26397.0,1016.0,True,False
truck3660,25381.0,26314.0,933.0,False,False
bike3065,25381.0,26097.0,716.0,False,False
moto205,25381.0,25843.0,462.0,False,False
veh14581,25382.0,25489.0,107.0,False,False
veh14582,25383.0,26927.0,1544.0,False,False
veh14583,25384.0,25688.0,304.0,False,False
truck3661,25384.0,26549.0,1165.0,False,True
bike3066,25384.0,26448.0,1064.0,False,False
veh14584,25385.0,25457.0,72.0,False,False
veh14585,25386.0,25519.0,133.0,False,False
veh14586,25387.0,25517.0,130.0,True,False
truck3662,25387.0,26453.0,1066.0,False,False
veh14587,25388.0,27210.0,1822.0,False,False
bike3067,25388.0,26904.0,1516.0,False,True
veh14588,25389.0,25536.0,147.0,False,False
veh14589,25390.0,25819.0,429.0,False,False
truck3663,25390.0,26036.0,646.0,True,False
veh14590,25391.0,25702.0,311.0,False,False
bike3068,25391.0,25548.0,157.0,False,False
veh14591,25392.0,25892.0,500.0,True,False
veh14592,25393.0,26304.0,911.0,False,False
truck3664,25393.0,25735.0,342.0,False,False
veh14593,25394.0,25634.0,240.0,False,False
veh14594,25395.0,26265.0,870.0,False,False
bike3069,25395.0,27588.0,2193.0,True,True
veh14595,25396.0,26645.0,1249.0,False,False
truck3665,25396.0,27170.0,1774.0,False,True
veh14596,25397.0,26015.0,618.0,False,False
veh14597,25398.0,25669.0,271.0,False,False
veh14598,25399.0,25563.0,164.0,True,False
truck3666,25399.0,25764.0,365.0,False,False
bike3070,25399.0,25709.0,310.0,False,False
veh14599,25400.0,27221.0,1821.0,False,True
veh14600,25401.0,26257.0,856.0,True,False
truck3667,25402.0,25982.0,580.0,False,False
bike3071,25402.0,26223.0,821.0,True,False
veh14602,25403.0,25614.0,211.0,False,False
veh14603,25404.0,26179.0,775.0,False,False
veh14601,25405.0,25911.0,506.0,True,False
truck3668,25405.0,25629.0,224.0,False,False
veh14604,25405.0,26056.0,651.0,False,False
bike3072,25406.0,26240.0,834.0,False,False
veh14605,25406.0,26065.0,659.0,False,False
veh14606,25407.0,25756.0,349.0,False,False
veh14607,25408.0,26149.0,741.0,True,False
truck3669,25408.0,25460.0,52.0,False,False
veh14608,25409.0,25691.0,282.0,False,False
veh14609,25410.0,26362.0,952.0,False,False
veh14610,25411.0,25776.0,365.0,False,False
truck3670,25411.0,25556.0,145.0,False,False
veh14611,25412.0,25460.0,48.0,False,False
bike3074,25413.0,26230.0,817.0,False,False
veh14613,25414.0,26025.0,611.0,False,False
truck3671,25414.0,25715.0,301.0,True,False
veh14614,25415.0,26168.0,753.0,True,False
veh14615,25416.0,26755.0,1339.0,False,False
bike3075,25416.0,27258.0,1842.0,False,True
moto206,25417.0,25613.0,196.0,False,False
veh14616,25417.0,26786.0,1369.0,False,False
truck3672,25417.0,25683.0,266.0,False,False
veh14617,25418.0,25666.0,248.0,False,False
veh14618,25419.0,25631.0,212.0,False,False
veh14619,25420.0,25514.0,94.0,False,False
truck3673,25420.0,27209.0,1789.0,False,True
bike3076,25420.0,27798.0,2378.0,False,False
veh14620,25421.0,26253.0,832.0,False,False
veh14621,25422.0,27380.0,1958.0,True,True
veh14622,25423.0,25951.0,528.0,True,False
truck3674,25423.0,26076.0,653.0,False,False
bike3077,25424.0,26289.0,865.0,False,False
veh14624,25425.0,26180.0,755.0,False,False
truck3675,25426.0,29545.0,4119.0,False,True
bike3078,25427.0,26171.0,744.0,False,False
veh14627,25428.0,25686.0,258.0,False,False
veh14628,25429.0,25844.0,415.0,True,False
truck3676,25429.0,26052.0,623.0,False,False
veh14629,25430.0,25600.0,170.0,False,False
15-2-1015-25440.0,25431.0,25980.0,549.0,True,False
veh14630,25431.0,25986.0,555.0,False,False
bike3079,25431.0,26413.0,982.0,False,False
veh14631,25432.0,25799.0,367.0,False,False
truck3677,25432.0,26249.0,817.0,False,False
veh14632,25433.0,26266.0,833.0,True,False
veh14633,25434.0,25851.0,417.0,True,False
bike3080,25434.0,26176.0,742.0,False,False
veh14634,25435.0,25634.0,199.0,False,False
truck3678,25435.0,25775.0,340.0,False,False
veh14635,25436.0,25840.0,404.0,True,False
veh14636,25437.0,25813.0,376.0,False,False
truck3679,25438.0,26282.0,844.0,False,False
bike3081,25438.0,25970.0,532.0,False,False
veh14625,25439.0,25525.0,86.0,False,False
veh14638,25439.0,25659.0,220.0,False,False
veh14639,25440.0,26344.0,904.0,False,False
veh14640,25441.0,25833.0,392.0,False,False
veh14641,25442.0,25963.0,521.0,False,False
veh14642,25443.0,26875.0,1432.0,False,False
veh14643,25444.0,25539.0,95.0,False,False
truck3681,25444.0,26218.0,774.0,True,False
veh14644,25445.0,25585.0,140.0,False,False
bike3083,25445.0,26489.0,1044.0,True,True
veh14645,25446.0,26288.0,842.0,False,False
veh14646,25447.0,26008.0,561.0,False,False
truck3682,25447.0,25743.0,296.0,False,False
veh14647,25449.0,26013.0,564.0,False,False
veh14648,25449.0,25844.0,395.0,False,False
bike3084,25449.0,26114.0,665.0,False,False
truck3683,25450.0,26235.0,785.0,False,False
veh14651,25452.0,25879.0,427.0,False,False
bike3085,25452.0,25602.0,150.0,False,False
veh14652,25453.0,26549.0,1096.0,False,False
truck3684,25453.0,25875.0,422.0,False,False
moto207,25453.0,26126.0,673.0,True,False
veh14653,25454.0,26159.0,705.0,False,False
veh14654,25455.0,25951.0,496.0,True,False
veh14655,25456.0,25870.0,414.0,False,False
bike3086,25456.0,25911.0,455.0,False,False
veh14656,25457.0,25754.0,297.0,False,False
veh14658,25459.0,26198.0,739.0,False,False
truck3686,25459.0,26349.0,890.0,False,False
bike3087,25459.0,26329.0,870.0,False,False
veh14659,25460.0,26184.0,724.0,False,False
veh14657,25461.0,28700.0,3239.0,False,True
veh14660,25461.0,28135.0,2674.0,False,True
veh14661,25462.0,26133.0,671.0,False,False
truck3687,25462.0,31385.0,5923.0,False,True
veh14662,25463.0,26384.0,921.0,False,False
bike3088,25463.0,26103.0,640.0,False,False
veh14663,25464.0,25887.0,423.0,False,False
veh14664,25465.0,26130.0,665.0,True,False
truck3688,25465.0,26362.0,897.0,False,False
veh14665,25466.0,26011.0,545.0,False,False
veh14666,25467.0,26117.0,650.0,False,False
bike3089,25467.0,25653.0,186.0,False,False
veh14667,25468.0,25749.0,281.0,False,False
truck3689,25468.0,25725.0,257.0,False,False
veh14668,25469.0,26052.0,583.0,False,False
veh14669,25470.0,26126.0,656.0,True,False
bike3090,25470.0,25988.0,518.0,False,False
veh14670,25471.0,25618.0,147.0,False,False
truck3690,25471.0,26273.0,802.0,False,False
veh14671,25472.0,26030.0,558.0,True,False
veh14672,25473.0,25704.0,231.0,False,False
veh14673,25474.0,26329.0,855.0,True,False
truck3691,25474.0,26197.0,723.0,False,False
veh14674,25475.0,26070.0,595.0,False,False
veh14675,25476.0,25952.0,476.0,False,False
veh14676,25477.0,26203.0,726.0,False,False
bike3092,25477.0,26291.0,814.0,False,False
veh14677,25478.0,26011.0,533.0,True,False
veh14678,25479.0,26261.0,782.0,True,False
veh14679,25480.0,26071.0,591.0,False,False
truck3693,25480.0,26844.0,1364.0,True,True
veh14680,25481.0,26322.0,841.0,True,False
bike3093,25481.0,26513.0,1032.0,False,False
veh14681,25482.0,25948.0,466.0,False,False
veh14682,25483.0,27761.0,2278.0,False,True
truck3694,25483.0,26174.0,691.0,True,False
veh14683,25484.0,25707.0,223.0,False,False
bike3094,25484.0,26428.0,944.0,True,True
veh14684,25485.0,25821.0,336.0,False,False
veh14685,25486.0,26164.0,678.0,False,False
truck3695,25486.0,28902.0,3416.0,False,False
veh14686,25488.0,25756.0,268.0,False,False
veh14687,25488.0,25752.0,264.0,True,False
bike3095,25488.0,25806.0,318.0,False,False
veh14688,25489.0,25529.0,40.0,False,False
moto208,25489.0,25987.0,498.0,True,False
veh14689,25490.0,26554.0,1064.0,False,False
1-1-1-24420.0,25491.0,26407.0,916.0,True,False
truck3692,25492.0,26767.0,1275.0,False,False
veh14691,25492.0,25788.0,296.0,False,False
truck3697,25492.0,25616.0,124.0,False,False
bike3096,25492.0,26408.0,916.0,False,False
veh14692,25493.0,25681.0,188.0,False,False
veh14693,25494.0,26264.0,770.0,False,True
veh14694,25495.0,26487.0,992.0,False,True
truck3698,25495.0,29904.0,4409.0,False,True
veh14695,25496.0,26083.0,587.0,False,False
veh14696,25497.0,25700.0,203.0,False,False
veh14697,25498.0,26154.0,656.0,True,False
veh14698,25499.0,25939.0,440.0,True,False
bike3098,25499.0,25925.0,426.0,False,False
veh14699,25500.0,26031.0,531.0,False,False
truck3699,25501.0,31737.0,6236.0,False,True
veh14700,25501.0,26354.0,853.0,False,False
truck3700,25501.0,26552.0,1051.0,False,False
veh14701,25502.0,25527.0,25.0,False,False
bike3099,25503.0,25723.0,220.0,False,False
veh14702,25503.0,25786.0,283.0,False,False
veh14703,25504.0,25655.0,151.0,False,False
truck3701,25504.0,27156.0,1652.0,False,True
veh14704,25505.0,25665.0,160.0,False,False
veh14705,25506.0,25637.0,131.0,False,False
bike3100,25506.0,26445.0,939.0,False,False
veh14706,25507.0,27073.0,1566.0,False,True
truck3702,25507.0,25551.0,44.0,False,False
veh14707,25508.0,25670.0,162.0,False,False
veh14708,25510.0,27996.0,2486.0,True,False
veh14709,25510.0,25812.0,302.0,False,False
truck3703,25510.0,26279.0,769.0,False,False
veh14710,25511.0,26331.0,820.0,True,False
veh14711,25512.0,25905.0,393.0,False,False
veh14712,25513.0,25969.0,456.0,False,False
truck3704,25513.0,26171.0,658.0,True,False
bike3102,25513.0,27877.0,2364.0,True,True
veh14713,25514.0,25882.0,368.0,False,False
veh14714,25515.0,25967.0,452.0,True,False
veh14715,25516.0,25599.0,83.0,False,False
truck3705,25516.0,26066.0,550.0,False,False
veh14716,25517.0,26408.0,891.0,True,False
bike3103,25517.0,26251.0,734.0,False,False
veh14718,25519.0,27888.0,2369.0,False,True
truck3706,25519.0,26047.0,528.0,False,False
veh14719,25520.0,26213.0,693.0,True,False
bike3104,25520.0,26369.0,849.0,False,False
veh14720,25521.0,26345.0,824.0,False,False
veh14721,25522.0,26447.0,925.0,False,False
truck3707,25522.0,25872.0,350.0,False,False
veh14722,25523.0,26896.0,1373.0,False,True
veh14723,25524.0,26147.0,623.0,False,False
bike3105,25524.0,26050.0,526.0,False,False
veh14724,25525.0,26337.0,812.0,False,False
truck3708,25525.0,28972.0,3447.0,False,True
moto209,25525.0,26530.0,1005.0,False,False
veh14725,25526.0,26823.0,1297.0,False,True
veh14726,25527.0,26593.0,1066.0,False,False
bike3106,25527.0,27482.0,1955.0,False,True
veh14727,25528.0,26105.0,577.0,False,False
truck3709,25528.0,25864.0,336.0,False,False
veh14728,25529.0,25781.0,252.0,False,False
veh14729,25530.0,26060.0,530.0,False,False
veh14730,25531.0,25769.0,238.0,False,False
truck3710,25531.0,26524.0,993.0,False,False
veh14731,25532.0,26213.0,681.0,True,False
bike3107,25533.0,25821.0,288.0,False,False
veh14732,25533.0,25924.0,391.0,False,False
veh14733,25534.0,25781.0,247.0,False,False
truck3711,25534.0,31339.0,5805.0,False,True
veh14734,25535.0,26265.0,730.0,False,False
bike3108,25535.0,28087.0,2552.0,False,False
veh14735,25536.0,26913.0,1377.0,False,False
veh14736,25537.0,30436.0,4899.0,False,False
truck3712,25537.0,25788.0,251.0,False,False
veh14737,25538.0,26149.0,611.0,True,False
bike3109,25538.0,26016.0,478.0,False,False
veh14738,25539.0,26245.0,706.0,False,False
veh14739,25540.0,25983.0,443.0,False,False
truck3713,25540.0,25775.0,235.0,False,False
veh14740,25541.0,25867.0,326.0,False,False
veh14741,25542.0,25802.0,260.0,False,False
bike3110,25542.0,27097.0,1555.0,True,True
veh14742,25543.0,25744.0,201.0,False,False
truck3714,25543.0,26015.0,472.0,False,False
veh14743,25544.0,26833.0,1289.0,True,False
veh14744,25545.0,26010.0,465.0,False,False
veh14745,25546.0,25748.0,202.0,False,False
truck3715,25546.0,26012.0,466.0,False,False
veh14746,25547.0,25902.0,355.0,False,False
veh14747,25549.0,26164.0,615.0,True,False
veh14748,25549.0,26233.0,684.0,False,False
truck3716,25549.0,26180.0,631.0,True,False
bike3112,25549.0,26418.0,869.0,False,False
veh14749,25550.0,26338.0,788.0,False,False
2-2-1-24780.0,25551.0,26456.0,905.0,False,False
veh14750,25551.0,25991.0,440.0,False,False
veh14751,25552.0,26214.0,662.0,False,False
truck3717,25552.0,26748.0,1196.0,True,False
veh14752,25553.0,25841.0,288.0,False,False
bike3113,25553.0,26236.0,683.0,False,False
veh14753,25554.0,25747.0,193.0,False,False
veh14754,25555.0,26628.0,1073.0,False,False
truck3718,25555.0,26112.0,557.0,True,False
veh14755,25556.0,26257.0,701.0,False,False
bike3114,25556.0,27368.0,1812.0,True,True
veh14756,25557.0,26225.0,668.0,False,False
veh14757,25558.0,26206.0,648.0,False,False
truck3719,25558.0,26077.0,519.0,True,False
veh14758,25559.0,25670.0,111.0,False,False
veh14759,25560.0,26139.0,579.0,True,False
truck3720,25561.0,25856.0,295.0,False,False
veh14761,25562.0,26429.0,867.0,False,False
veh14762,25563.0,25905.0,342.0,False,False
bike3116,25563.0,27060.0,1497.0,False,False
veh14763,25564.0,26113.0,549.0,True,False
truck3721,25564.0,25610.0,46.0,False,False
veh14764,25565.0,25667.0,102.0,False,False
veh14765,25566.0,26708.0,1142.0,False,False
veh14766,25567.0,26266.0,699.0,False,False
truck3722,25567.0,26230.0,663.0,False,False
bike3117,25567.0,26099.0,532.0,False,False
veh14767,25568.0,25792.0,224.0,False,False
veh14768,25569.0,25804.0,235.0,False,False
veh14769,25570.0,25994.0,424.0,False,False
truck3723,25570.0,26042.0,472.0,False,False
veh14770,25571.0,26742.0,1171.0,False,False
veh14771,25573.0,26164.0,591.0,False,False
veh14772,25573.0,26429.0,856.0,False,False
veh14773,25574.0,25939.0,365.0,False,False
