vehicle_id,depart_time,arrive_time,waiting_time,is_controlled_vehicle,is_teleported_vehicle
veh16280,,28190.0,749.0,False,False
62-822-1-25080.0,,28195.0,835.0,False,True
veh16802,,28195.0,103.0,False,False
veh16731,,28200.0,118.0,False,False
veh17166,,28205.0,2.0,False,False
veh17298,,28205.0,0.0,False,False
bike3674,,28220.0,261.0,False,False
veh16838,,28220.0,233.0,False,False
truck4504,,28220.0,130.0,False,False
truck4388,,28225.0,238.0,True,False
veh16320,,28230.0,502.0,False,False
veh17255,,28230.0,11.0,False,False
veh16756,,28235.0,275.0,True,False
veh16888,,28235.0,236.0,False,False
veh16807,,28245.0,298.0,True,False
bike3709,,28265.0,144.0,False,False
veh16577,,28270.0,379.0,True,False
truck4139,,28280.0,572.0,False,False
veh16755,,28280.0,241.0,True,False
veh16972,,28280.0,184.0,False,False
veh17075,,28280.0,212.0,False,False
veh17406,,28280.0,8.0,False,False
veh16853,,28285.0,302.0,True,False
truck4370,,28290.0,170.0,False,False
veh17012,,28295.0,148.0,False,False
truck4537,,28300.0,135.0,False,False
veh16531,,28305.0,343.0,False,False
veh16785,,28310.0,330.0,False,False
veh17093,,28315.0,157.0,False,False
veh16445,,28330.0,518.0,False,False
bike3600,,28330.0,315.0,False,False
veh16477,,28345.0,123.0,False,False
veh16795,,28345.0,79.0,False,False
veh16933,,28350.0,275.0,True,False
veh16646,,28355.0,305.0,False,False
veh16876,,28355.0,101.0,False,False
veh16881,,28355.0,135.0,False,False
veh16768,,28365.0,342.0,True,False
truck4577,,28365.0,118.0,False,False
veh17352,,28370.0,0.0,False,False
veh16976,,28375.0,266.0,True,False
bike3726,,28375.0,77.0,False,False
4-204-1004-26340.0,,28380.0,203.0,False,False
bike3737,,28380.0,150.0,False,False
veh17070,,28390.0,126.0,False,False
veh15787,,28400.0,734.0,False,False
veh16282,,28400.0,727.0,False,False
veh16810,,28405.0,260.0,False,False
veh16865,,28410.0,304.0,True,False
veh17296,,28415.0,26.0,False,False
truck4590,,28415.0,42.0,False,False
bike3675,,28425.0,63.0,False,False
veh17432,,28430.0,38.0,True,False
veh17540,,28430.0,4.0,False,False
bike3791,,28435.0,62.0,False,False
veh16773,,28440.0,290.0,False,False
bike3744,,28440.0,225.0,False,False
63-2-1-27120.0,,28445.0,483.0,False,False
veh16658,,28450.0,333.0,False,False
7-1-1007-26340.0,,28460.0,433.0,True,False
veh17091,,28460.0,192.0,True,False
veh16216,,28465.0,848.0,False,False
bike3701,,28465.0,177.0,False,False
truck3665,,28475.0,913.0,False,False
truck4149,,28475.0,871.0,False,False
veh17080,,28475.0,285.0,False,False
truck4611,,28475.0,65.0,False,False
veh16416,,28485.0,324.0,False,False
veh16898,,28485.0,293.0,True,False
veh15408,,28490.0,901.0,False,False
moto291,,28510.0,0.0,False,False
bike3406,,28515.0,593.0,False,False
veh16883,,28515.0,363.0,True,False
14-202-3-27060.0,,28525.0,624.0,True,False
veh16432,,28525.0,593.0,False,False
veh17520,,28525.0,16.0,False,False
veh17382,,28530.0,42.0,True,False
veh17266,,28535.0,60.0,False,False
veh16561,,28540.0,869.0,False,False
veh16857,,28540.0,412.0,False,False
veh17068,,28540.0,153.0,False,False
veh17561,,28555.0,28.0,False,False
truck4459,,28560.0,393.0,False,False
veh17061,,28565.0,456.0,False,False
truck4492,,28570.0,332.0,False,False
bike3758,,28575.0,156.0,False,False
veh17307,,28575.0,122.0,False,False
veh16848,,28580.0,338.0,False,False
truck4394,,28585.0,561.0,True,False
veh17433,,28600.0,175.0,False,False
veh17253,,28610.0,242.0,False,False
veh17308,,28610.0,113.0,False,False
veh16686,,28615.0,436.0,False,False
veh16990,,28615.0,204.0,True,False
veh17567,,28615.0,37.0,False,False
truck4520,,28630.0,217.0,False,False
veh17721,,28630.0,0.0,False,False
veh16815,,28635.0,494.0,False,False
truck4527,,28635.0,194.0,False,False
moto288,,28635.0,84.0,False,False
veh17450,,28640.0,125.0,True,False
bike3960,,28640.0,0.0,False,False
veh16252,,28645.0,752.0,False,False
bike3711,,28650.0,315.0,False,False
60-3-1060-25740.0,,28655.0,451.0,True,False
veh17555,,28655.0,52.0,False,False
veh16973,,28660.0,493.0,False,False
bike3913,,28660.0,12.0,False,False
veh17218,,28665.0,250.0,False,False
truck4416,,28670.0,346.0,False,False
veh17733,,28675.0,15.0,False,False
veh17543,,28680.0,19.0,False,False
bike3733,,28690.0,312.0,True,False
veh17746,,28690.0,26.0,False,False
veh16763,,28695.0,410.0,False,False
veh16863,,28700.0,627.0,False,False
bike3955,,28700.0,0.0,False,False
bike3842,,28710.0,155.0,False,False
veh16275,,28715.0,806.0,False,False
truck4614,,28720.0,125.0,True,False
bike3878,,28725.0,122.0,False,False
veh17396,,28735.0,83.0,True,False
veh17457,,28735.0,71.0,True,False
3-2-1003-27120.0,,28740.0,222.0,False,False
veh16665,,28745.0,796.0,False,False
truck4366,,28745.0,434.0,False,False
veh16938,,28745.0,437.0,False,False
veh17000,,28745.0,456.0,False,False
veh17491,,28750.0,197.0,False,False
veh16222,,28755.0,808.0,False,False
veh17101,,28760.0,335.0,True,False
truck4476,,28760.0,646.0,False,False
bike3685,,28770.0,475.0,False,False
veh16922,,28775.0,545.0,False,False
bike3749,,28775.0,144.0,False,False
veh17507,,28785.0,127.0,False,False
veh17795,,28785.0,86.0,False,False
veh17633,,28795.0,140.0,False,False
truck4235,,28805.0,428.0,False,False
veh16975,,28815.0,408.0,False,False
veh16993,,28815.0,495.0,False,False
moto283,,28815.0,170.0,False,False
veh17378,,28820.0,273.0,False,False
veh16995,,28825.0,494.0,False,False
veh17277,,28825.0,269.0,True,False
veh17461,,28835.0,117.0,True,False
veh17816,,28835.0,40.0,False,False
veh16797,,28840.0,643.0,True,False
veh17108,,28840.0,558.0,False,False
veh17613,,28840.0,139.0,False,False
veh17131,,28845.0,509.0,True,False
moto286,,28845.0,262.0,False,False
bike3983,,28845.0,30.0,False,False
64-831-1-27060.0,,28850.0,273.0,False,False
veh16565,,28850.0,683.0,False,False
veh16957,,28850.0,434.0,False,False
bike3790,,28850.0,520.0,False,False
veh17367,,28855.0,319.0,False,False
veh17880,,28855.0,33.0,False,False
veh17170,,28870.0,515.0,True,False
veh16770,,28875.0,562.0,True,False
truck4436,,28875.0,589.0,False,False
veh17573,,28875.0,205.0,True,False
veh17741,,28875.0,114.0,False,False
veh17205,,28880.0,260.0,True,False
truck4526,,28880.0,535.0,False,False
truck4426,,28885.0,701.0,True,False
6-3-1006-26220.0,,28895.0,378.0,True,False
veh16930,,28900.0,472.0,False,False
veh17668,,28900.0,21.0,True,False
veh17780,,28905.0,131.0,False,False
bike3699,,28910.0,209.0,True,False
veh16971,,28915.0,477.0,False,False
veh17925,,28915.0,18.0,False,False
truck4431,,28925.0,555.0,False,False
truck4670,,28925.0,126.0,False,False
veh17655,,28925.0,207.0,False,False
veh17853,,28925.0,98.0,False,False
veh16638,,28940.0,669.0,True,False
truck4586,,28950.0,413.0,False,False
veh17610,,28950.0,93.0,False,False
bike3727,,28955.0,25.0,False,False
veh17267,,28960.0,353.0,False,False
bike3807,,28960.0,225.0,False,False
truck4462,,28965.0,520.0,True,False
veh17248,,28970.0,383.0,True,False
truck4726,,28970.0,99.0,False,False
veh17887,,28970.0,91.0,False,False
veh17120,,28980.0,454.0,True,False
truck4732,,28980.0,314.0,False,False
truck4145,,28985.0,718.0,False,False
veh17130,,28985.0,385.0,True,False
veh16302,,28995.0,377.0,False,False
veh17322,,28995.0,304.0,True,False
bike3826,,28995.0,127.0,False,False
truck4391,,29005.0,627.0,True,False
truck4475,,29010.0,531.0,True,False
truck4601,,29010.0,382.0,False,False
veh17801,,29010.0,212.0,True,False
moto296,,29010.0,52.0,False,False
truck4421,,29015.0,721.0,True,False
bike3889,,29020.0,78.0,False,False
veh17153,,29030.0,399.0,True,False
bike3853,,29030.0,83.0,False,False
bike3925,,29030.0,158.0,False,False
bike4009,,29030.0,48.0,False,False
truck4727,,29035.0,59.0,False,False
veh16007,,29040.0,775.0,False,False
veh17446,,29040.0,255.0,False,False
veh18153,,29040.0,2.0,False,False
moto270,,29055.0,715.0,True,False
bike3884,,29060.0,284.0,False,False
veh17683,,29060.0,169.0,True,False
veh18071,,29060.0,18.0,False,False
veh17607,,29065.0,297.0,False,False
bike3948,,29065.0,172.0,False,False
veh18092,,29065.0,44.0,False,False
veh18106,,29065.0,0.0,False,False
9-15-1009-25860.0,,29070.0,161.0,False,False
veh16500,,29090.0,661.0,True,False
veh16916,,29090.0,610.0,False,False
veh17960,,29090.0,34.0,False,False
veh17426,,29095.0,183.0,False,False
bike4001,,29095.0,57.0,False,False
veh17861,,29100.0,95.0,False,False
truck4847,,29105.0,28.0,False,False
60-311-1-27300.0,,29110.0,309.0,True,False
truck4574,,29130.0,489.0,False,False
truck4649,,29130.0,267.0,False,False
bike3877,,29130.0,147.0,True,False
veh17881,,29140.0,104.0,False,False
truck4795,,29140.0,120.0,False,False
veh18212,,29140.0,0.0,False,False
veh17641,,29155.0,263.0,False,False
moto295,,29165.0,266.0,False,False
2-1-1-27780.0,,29170.0,240.0,False,False
bike3796,,29170.0,285.0,False,False
bike3923,,29175.0,159.0,False,False
veh18075,,29180.0,15.0,True,False
bike3996,,29185.0,12.0,False,False
veh17297,,29190.0,677.0,False,False
veh17611,,29190.0,235.0,False,False
truck4469,,29195.0,421.0,True,False
bike3962,,29195.0,168.0,False,False
veh17827,,29205.0,302.0,False,False
bike4086,,29205.0,0.0,False,False
veh17708,,29210.0,270.0,False,False
veh17783,,29210.0,370.0,False,False
veh18170,,29210.0,57.0,False,False
truck4832,,29215.0,49.0,False,False
veh17190,,29230.0,356.0,True,False
bike3751,,29230.0,815.0,True,True
veh17312,,29230.0,505.0,True,False
veh17690,,29235.0,358.0,False,False
veh18050,,29235.0,85.0,False,False
veh18243,,29235.0,66.0,False,False
veh16642,,29240.0,694.0,False,False
veh17588,,29240.0,398.0,True,False
veh17497,,29245.0,383.0,False,False
veh18331,,29245.0,0.0,False,False
truck4320,,29250.0,702.0,False,False
veh17436,,29250.0,627.0,False,False
veh17775,,29250.0,275.0,False,False
veh18110,,29255.0,46.0,False,False
veh17348,,29265.0,451.0,True,False
bike3998,,29270.0,62.0,False,False
veh17640,,29275.0,408.0,False,False
bike3942,,29275.0,454.0,False,False
veh18062,,29275.0,171.0,False,False
bike3888,,29285.0,488.0,False,False
truck4690,,29295.0,190.0,True,False
veh18105,,29300.0,7.0,False,False
veh17710,,29310.0,389.0,False,False
veh18377,,29310.0,0.0,False,False
veh18248,,29315.0,35.0,False,False
veh17815,,29320.0,426.0,False,False
bike3985,,29320.0,20.0,True,False
veh17551,,29325.0,424.0,True,False
veh18035,,29330.0,194.0,False,False
truck4926,,29330.0,21.0,False,False
veh17681,,29335.0,316.0,True,False
3-2-1003-27720.0,,29340.0,134.0,False,False
truck4485,,29340.0,358.0,False,False
veh18190,,29340.0,260.0,False,False
1-2-1-27180.0,,29345.0,469.0,True,False
truck4521,,29345.0,427.0,True,False
veh17353,,29350.0,249.0,True,False
veh18507,,29350.0,2.0,False,False
veh17001,,29355.0,422.0,True,False
bike3808,,29360.0,198.0,False,False
veh18201,,29385.0,30.0,False,False
bike4043,,29385.0,162.0,False,False
veh17606,,29400.0,157.0,False,False
truck4952,,29405.0,20.0,False,False
truck4484,,29420.0,640.0,True,False
veh18386,,29420.0,63.0,False,False
veh18412,,29425.0,35.0,False,False
truck4775,,29435.0,214.0,False,False
bike3846,,29445.0,463.0,False,False
veh17822,,29445.0,363.0,True,False
veh17562,,29455.0,612.0,False,False
veh17713,,29455.0,528.0,True,False
veh17947,,29460.0,440.0,False,False
veh17261,,29465.0,569.0,True,False
veh17753,,29470.0,432.0,False,False
bike3987,,29475.0,327.0,False,False
veh18420,,29475.0,25.0,False,False
truck4880,,29480.0,34.0,False,False
bike4119,,29480.0,15.0,False,False
veh18186,,29490.0,89.0,False,False
truck4736,,29495.0,568.0,False,False
bike4058,,29495.0,45.0,False,False
veh17846,,29500.0,458.0,False,False
moto301,,29500.0,207.0,False,False
veh18392,,29500.0,52.0,False,False
veh18390,,29510.0,127.0,False,False
veh17873,,29515.0,158.0,True,False
veh18502,,29520.0,31.0,False,False
truck4704,,29530.0,502.0,False,False
bike4051,,29535.0,71.0,False,False
veh18517,,29535.0,78.0,False,False
veh17632,,29550.0,507.0,False,False
truck4866,,29550.0,99.0,False,False
moto300,,29555.0,215.0,False,False
truck4897,,29555.0,53.0,False,False
bike4006,,29560.0,422.0,False,False
bike4026,,29560.0,60.0,False,False
truck4757,,29565.0,465.0,False,False
6-4-1-28080.0,,29570.0,271.0,True,False
veh16705,,29590.0,651.0,False,False
veh17888,,29590.0,474.0,False,False
veh18120,,29595.0,206.0,False,False
veh17626,,29600.0,572.0,False,False
bike4171,,29615.0,29.0,False,False
veh18752,,29615.0,12.0,False,False
veh18458,,29620.0,71.0,False,False
truck4777,,29625.0,277.0,False,False
truck4782,,29625.0,414.0,False,False
truck4970,,29630.0,77.0,False,False
truck4946,,29640.0,83.0,True,False
veh18728,,29640.0,36.0,False,False
bike4090,,29645.0,85.0,False,False
truck4452,,29650.0,261.0,True,True
bike4016,,29650.0,213.0,False,False
veh17862,,29655.0,519.0,False,False
veh18627,,29675.0,85.0,False,False
truck5009,,29675.0,133.0,False,False
veh18116,,29680.0,283.0,False,False
truck4859,,29680.0,177.0,False,False
bike4196,,29680.0,0.0,False,False
truck4687,,29685.0,672.0,True,False
veh18562,,29690.0,122.0,False,False
truck5044,,29695.0,57.0,False,False
veh17863,,29700.0,554.0,False,False
truck4871,,29700.0,260.0,False,False
veh18247,,29705.0,89.0,False,False
veh18051,,29710.0,319.0,False,False
veh18301,,29710.0,114.0,False,False
truck4966,,29710.0,161.0,False,False
veh18756,,29710.0,73.0,False,False
bike4245,,29715.0,0.0,False,False
truck4722,,29720.0,598.0,False,False
veh17387,,29725.0,850.0,False,False
truck4707,,29730.0,614.0,True,False
truck4765,,29730.0,473.0,False,False
veh18304,,29735.0,398.0,False,False
truck5005,,29735.0,37.0,False,False
veh18692,,29735.0,20.0,False,False
veh18346,,29740.0,180.0,False,False
veh18451,,29740.0,55.0,True,False
veh18625,,29740.0,57.0,False,False
veh18645,,29740.0,69.0,False,False
veh18698,,29745.0,138.0,False,False
veh17422,,29750.0,839.0,False,False
truck4654,,29760.0,378.0,True,False
bike4059,,29760.0,176.0,True,False
veh17823,,29765.0,718.0,False,False
veh17278,,29770.0,514.0,True,False
veh18807,,29770.0,36.0,False,False
veh17961,,29775.0,364.0,False,False
truck4981,,29775.0,87.0,False,False
bike4253,,29775.0,42.0,False,False
veh18590,,29780.0,138.0,False,False
truck4830,,29785.0,388.0,False,False
veh18576,,29785.0,246.0,False,False
veh18585,,29785.0,71.0,False,False
veh18593,,29795.0,93.0,False,False
veh18270,,29805.0,445.0,False,False
veh18426,,29830.0,226.0,False,False
veh17620,,29840.0,633.0,False,False
veh18391,,29845.0,77.0,False,False
veh18228,,29855.0,323.0,False,False
veh18792,,29855.0,90.0,False,False
truck5117,,29860.0,9.0,True,False
veh17736,,29865.0,675.0,False,False
veh19038,,29885.0,0.0,False,False
veh18232,,29900.0,522.0,False,False
veh19045,,29900.0,0.0,False,False
veh17631,,29905.0,601.0,True,False
veh18298,,29905.0,557.0,False,False
veh18148,,29910.0,543.0,False,False
veh18217,,29910.0,634.0,False,False
bike4248,,29910.0,2.0,False,False
veh18003,,29915.0,662.0,False,False
bike4218,,29920.0,79.0,False,False
veh19008,,29920.0,11.0,False,False
veh18835,,29925.0,123.0,False,False
truck5134,,29935.0,35.0,False,False
3-2-1003-28320.0,,29940.0,195.0,False,False
veh17167,,29945.0,528.0,True,False
bike4142,,29955.0,114.0,False,False
veh18910,,29955.0,111.0,False,False
truck4834,,29960.0,699.0,False,False
bike4037,,29960.0,285.0,False,False
veh19018,,29960.0,0.0,False,False
truck5156,,29960.0,42.0,False,False
veh19000,,29965.0,0.0,False,False
truck5001,,29970.0,88.0,True,False
truck4641,,29975.0,484.0,True,False
veh18435,,29975.0,449.0,False,False
bike4226,,29980.0,101.0,True,False
bike4231,,29980.0,0.0,False,False
bike4154,,29985.0,124.0,False,False
truck5035,,29985.0,178.0,False,False
truck5042,,29990.0,194.0,True,False
veh18838,,30000.0,99.0,False,False
truck5179,,30005.0,20.0,False,False
veh18806,,30020.0,141.0,False,False
veh18956,,30020.0,83.0,False,False
veh19192,,30030.0,0.0,False,False
veh19155,,30040.0,15.0,False,False
truck4891,,30045.0,407.0,False,False
bike4082,,30045.0,128.0,False,False
veh18921,,30045.0,127.0,True,False
veh17471,,30060.0,532.0,True,False
bike4011,,30060.0,289.0,False,False
truck4804,,30065.0,401.0,False,False
veh18245,,30070.0,371.0,False,False
truck4957,,30070.0,169.0,False,False
veh19085,,30070.0,49.0,False,False
veh18813,,30075.0,110.0,True,False
veh19130,,30085.0,2.0,False,False
veh17657,,30090.0,585.0,True,False
veh18063,,30095.0,830.0,False,False
veh18152,,30095.0,503.0,False,False
veh18460,,30095.0,260.0,False,False
bike4233,,30095.0,95.0,False,False
truck5094,,30100.0,96.0,False,False
veh17937,,30110.0,486.0,False,False
bike4302,,30120.0,48.0,False,False
veh18348,,30135.0,554.0,False,False
veh18641,,30160.0,435.0,False,False
veh18783,,30160.0,298.0,False,False
veh18883,,30170.0,138.0,False,False
truck4567,,30180.0,432.0,True,False
veh18992,,30180.0,140.0,False,False
bike4099,,30185.0,34.0,False,False
veh18571,,30185.0,373.0,True,False
bike4210,,30185.0,126.0,False,False
veh18757,,30190.0,186.0,False,False
62-1-1-26400.0,,30195.0,645.0,False,False
moto322,,30200.0,172.0,False,False
veh18913,,30200.0,143.0,False,False
truck4890,,30215.0,660.0,False,False
veh18605,,30215.0,266.0,False,False
truck5025,,30225.0,151.0,False,False
veh18985,,30225.0,18.0,False,False
veh18916,,30230.0,358.0,False,False
truck5202,,30230.0,89.0,False,False
veh18695,,30240.0,294.0,False,False
veh19115,,30245.0,106.0,False,False
veh19160,,30245.0,174.0,False,False
truck5135,,30250.0,141.0,False,False
veh18875,,30255.0,252.0,False,False
truck5064,,30260.0,68.0,False,False
bike4050,,30265.0,427.0,False,False
veh18291,,30265.0,716.0,True,False
bike4149,,30265.0,26.0,False,False
veh18957,,30265.0,181.0,False,False
veh17546,,30270.0,793.0,False,False
veh18206,,30270.0,519.0,False,False
4-12-1004-27900.0,,30275.0,294.0,False,False
veh18800,,30275.0,168.0,False,False
veh18655,,30280.0,370.0,True,False
veh18976,,30280.0,168.0,False,False
veh18994,,30280.0,147.0,False,False
truck4912,,30290.0,528.0,False,False
veh18663,,30300.0,302.0,False,False
bike4272,,30300.0,327.0,False,False
veh19145,,30300.0,137.0,False,False
veh18330,,30310.0,537.0,False,False
veh18793,,30310.0,376.0,False,False
veh19026,,30315.0,196.0,False,False
bike4346,,30315.0,13.0,False,False
truck5023,,30335.0,481.0,False,False
truck5050,,30335.0,293.0,False,False
veh19036,,30345.0,155.0,False,False
veh19330,,30345.0,10.0,False,False
truck5272,,30345.0,0.0,False,False
veh17456,,30350.0,732.0,True,False
veh19321,,30350.0,42.0,False,False
truck5274,,30350.0,0.0,False,False
bike4174,,30355.0,162.0,False,False
bike4281,,30365.0,354.0,True,False
bike4327,,30365.0,183.0,False,False
veh18721,,30370.0,539.0,False,False
veh18905,,30375.0,330.0,False,False
veh18760,,30390.0,436.0,True,False
bike4227,,30390.0,164.0,False,False
truck5142,,30395.0,112.0,True,False
veh17642,,30400.0,423.0,True,False
veh18341,,30400.0,745.0,False,False
bike4306,,30410.0,41.0,False,False
veh18763,,30415.0,255.0,False,False
veh19379,,30420.0,100.0,False,False
veh18705,,30425.0,398.0,False,False
bike4288,,30430.0,157.0,False,False
veh19042,,30430.0,27.0,False,False
veh19470,,30430.0,24.0,False,False
truck4949,,30435.0,583.0,False,False
truck5161,,30440.0,182.0,False,False
truck5241,,30440.0,88.0,False,False
truck4624,,30455.0,368.0,False,False
truck4948,,30455.0,364.0,True,False
bike4203,,30455.0,482.0,True,False
bike4237,,30460.0,101.0,False,False
veh18776,,30465.0,446.0,False,False
veh19082,,30465.0,154.0,False,False
veh19193,,30465.0,143.0,True,False
veh19325,,30470.0,56.0,False,False
veh18121,,30485.0,824.0,False,False
veh19322,,30495.0,113.0,False,False
veh19352,,30500.0,2.0,False,False
truck5024,,30505.0,380.0,True,False
veh19256,,30505.0,133.0,False,False
veh19380,,30510.0,92.0,False,False
veh19640,,30510.0,0.0,False,False
veh17490,,30515.0,733.0,True,False
veh18273,,30515.0,600.0,False,False
veh18271,,30520.0,849.0,True,True
bike4330,,30520.0,29.0,False,False
veh18803,,30525.0,311.0,False,False
truck5130,,30525.0,192.0,False,False
truck5333,,30530.0,0.0,False,False
bike4367,,30535.0,104.0,False,False
veh18837,,30540.0,403.0,False,False
veh19617,,30540.0,0.0,False,False
truck4950,,30545.0,774.0,False,False
truck5239,,30555.0,133.0,False,False
veh19406,,30565.0,61.0,True,False
truck5212,,30570.0,343.0,False,False
veh19751,,30570.0,0.0,False,False
truck5070,,30575.0,349.0,False,False
bike4273,,30580.0,104.0,False,False
truck5144,,30600.0,333.0,True,False
truck4869,,30605.0,756.0,False,False
veh18747,,30605.0,342.0,False,False
veh19261,,30605.0,100.0,False,False
veh19696,,30610.0,0.0,False,False
truck5290,,30615.0,124.0,False,False
veh18775,,30630.0,326.0,False,False
veh19620,,30630.0,0.0,False,False
veh19083,,30635.0,148.0,False,False
veh19092,,30640.0,255.0,False,False
bike4334,,30640.0,100.0,False,False
truck5284,,30640.0,12.0,False,False
veh18683,,30650.0,590.0,True,False
truck5164,,30650.0,310.0,False,False
bike4274,,30655.0,151.0,False,False
truck5265,,30655.0,96.0,False,False
veh19562,,30660.0,98.0,True,False
veh19626,,30665.0,75.0,False,False
veh18520,,30670.0,637.0,False,False
veh17750,,30675.0,700.0,False,False
moto335,,30680.0,223.0,False,False
truck5340,,30680.0,45.0,False,False
truck4904,,30700.0,765.0,False,False
veh19678,,30700.0,71.0,False,False
truck5295,,30705.0,149.0,False,False
veh19228,,30710.0,100.0,False,False
truck5277,,30710.0,52.0,False,False
veh18877,,30715.0,594.0,False,False
bike4320,,30720.0,82.0,False,False
truck5422,,30730.0,11.0,False,False
veh17437,,30745.0,814.0,True,False
bike4379,,30745.0,115.0,False,False
veh18748,,30755.0,488.0,False,False
veh18936,,30755.0,510.0,True,False
truck5329,,30760.0,91.0,False,False
veh19166,,30765.0,375.0,False,False
veh19360,,30770.0,169.0,False,False
truck4807,,30775.0,647.0,False,False
veh19186,,30775.0,288.0,False,False
15-2-1015-30240.0,,30780.0,121.0,True,False
veh19096,,30780.0,301.0,True,False
truck5261,,30780.0,222.0,False,False
bike4365,,30780.0,98.0,False,False
veh19126,,30785.0,227.0,False,False
bike4463,,30785.0,39.0,False,False
truck5148,,30790.0,287.0,True,False
veh19635,,30790.0,49.0,False,False
truck4781,,30795.0,813.0,False,False
veh18650,,30795.0,585.0,True,False
truck5109,,30800.0,475.0,True,False
veh19135,,30800.0,278.0,False,False
veh18587,,30810.0,443.0,False,False
truck5105,,30810.0,560.0,False,False
veh19912,,30810.0,24.0,False,False
veh18966,,30815.0,595.0,True,False
veh19076,,30820.0,609.0,False,False
bike4280,,30830.0,241.0,True,False
veh19932,,30830.0,0.0,False,False
veh19390,,30835.0,198.0,False,False
truck5137,,30840.0,259.0,False,False
veh19146,,30840.0,457.0,False,False
bike4502,,30845.0,35.0,False,False
veh20020,,30845.0,0.0,False,False
veh18418,,30855.0,813.0,True,False
veh18954,,30860.0,648.0,True,False
veh19587,,30860.0,237.0,False,False
veh19814,,30860.0,23.0,False,False
veh17800,,30865.0,800.0,False,False
truck5097,,30865.0,529.0,False,False
bike4347,,30880.0,235.0,False,False
veh18881,,30885.0,495.0,False,False
veh19213,,30885.0,206.0,False,False
truck5016,,30890.0,483.0,True,False
bike4392,,30890.0,112.0,False,False
veh19483,,30890.0,117.0,True,False
veh19796,,30890.0,116.0,False,False
9-12-1009-30360.0,,30895.0,25.0,False,False
veh18898,,30895.0,535.0,False,False
bike4513,,30900.0,24.0,False,False
veh19573,,30905.0,125.0,False,False
veh19667,,30915.0,55.0,True,False
veh19660,,30920.0,145.0,False,False
veh18753,,30925.0,408.0,True,False
veh19685,,30925.0,203.0,False,False
veh18368,,30930.0,359.0,False,False
moto336,,30930.0,338.0,False,False
truck5231,,30940.0,447.0,False,False
bike4414,,30945.0,202.0,False,False
veh20016,,30950.0,0.0,False,False
moto328,,30955.0,654.0,False,False
4-11-1004-28800.0,,30960.0,135.0,False,False
1-2-1-28980.0,,30965.0,371.0,True,False
veh19652,,30965.0,87.0,False,False
bike4373,,30970.0,261.0,False,False
veh18885,,30975.0,676.0,True,False
veh19555,,30975.0,229.0,False,False
veh18547,,30980.0,652.0,False,False
veh19931,,30980.0,93.0,False,False
truck5256,,30995.0,260.0,False,False
veh17933,,31020.0,559.0,True,False
veh18042,,31025.0,682.0,False,False
veh18447,,31025.0,434.0,False,False
veh19820,,31025.0,82.0,True,False
veh19810,,31030.0,48.0,False,False
bike4422,,31045.0,73.0,False,False
veh19811,,31045.0,0.0,False,False
veh19776,,31055.0,75.0,False,False
veh19850,,31055.0,97.0,False,False
veh20012,,31055.0,54.0,False,False
bike4410,,31060.0,124.0,False,False
veh19926,,31060.0,192.0,False,False
veh18795,,31075.0,496.0,False,False
truck4879,,31080.0,599.0,False,False
bike4577,,31080.0,127.0,False,False
truck5302,,31085.0,166.0,True,False
truck5299,,31090.0,246.0,False,False
veh18938,,31095.0,315.0,True,False
veh19183,,31095.0,401.0,False,False
veh18922,,31100.0,374.0,False,False
bike4438,,31105.0,170.0,False,False
bike4445,,31110.0,144.0,False,False
veh19053,,31115.0,342.0,False,False
veh19301,,31115.0,486.0,True,False
veh18123,,31120.0,738.0,False,False
veh19570,,31120.0,172.0,False,False
bike4623,,31125.0,15.0,False,False
truck5326,,31135.0,176.0,False,False
veh20137,,31135.0,17.0,False,False
3-2-1003-29520.0,,31140.0,235.0,False,False
veh18448,,31140.0,300.0,True,False
veh19767,,31140.0,98.0,False,False
veh19793,,31150.0,382.0,False,False
veh20111,,31150.0,10.0,False,False
truck5245,,31155.0,363.0,False,False
veh19590,,31155.0,497.0,False,False
veh19683,,31160.0,292.0,True,False
veh18416,,31165.0,420.0,False,False
veh19777,,31165.0,303.0,False,False
veh18115,,31175.0,664.0,False,False
veh20333,,31180.0,0.0,False,False
veh18436,,31190.0,310.0,False,False
moto346,,31190.0,246.0,False,False
truck5317,,31200.0,407.0,False,False
truck5334,,31200.0,409.0,False,False
bike4452,,31200.0,2.0,True,False
veh19206,,31205.0,694.0,False,False
veh19361,,31205.0,395.0,False,False
veh19698,,31205.0,340.0,False,False
veh18413,,31210.0,414.0,False,False
truck5369,,31210.0,122.0,True,False
veh19531,,31215.0,297.0,False,False
veh20070,,31220.0,127.0,False,False
veh20234,,31220.0,15.0,True,False
veh19326,,31225.0,965.0,False,False
truck5547,,31225.0,33.0,False,False
veh18628,,31230.0,642.0,True,False
veh19111,,31230.0,388.0,False,False
veh19781,,31230.0,350.0,False,False
veh18570,,31235.0,385.0,False,False
bike4482,,31235.0,251.0,False,False
veh19847,,31235.0,98.0,False,False
truck5509,,31235.0,97.0,True,False
truck5090,,31240.0,435.0,False,False
truck5162,,31245.0,605.0,True,False
veh19457,,31245.0,537.0,False,False
veh19440,,31255.0,365.0,True,False
bike4461,,31260.0,285.0,False,False
truck4985,,31265.0,469.0,False,False
veh19356,,31265.0,485.0,False,False
veh19670,,31265.0,235.0,False,False
bike4519,,31275.0,44.0,True,False
veh19925,,31275.0,166.0,True,False
bike4548,,31280.0,78.0,False,False
